gene symbol,p_val_adj,avg_logFC,cell type
SLC9A3R2,0,2.444448468,Glomerular endothelial
SLC9A3R2,1.25E-301,2.355969101,Descending vasa recta
SLC9A3R2,2.72E-104,1.249216614,Ascending vasa recta
SLC9A3R2,1.49E-10,0.344078446,Vascular smooth muscle cells / pericytes
SLCO2A1,0,1.678533686,Glomerular endothelial
SLCO2A1,1.59E-147,1.131029623,Descending vasa recta
SLCO2A1,7.76E-146,1.42940414,Ascending vasa recta
SLIRP,1.01E-148,0.714569321,Proximal tubule
SLIRP,2.19E-30,0.310865667,Intercalated cells
SLIT3,1.54E-248,0.814161707,Mesangial cell
SLIT3,2.82E-61,0.783412848,Interstitium / Fibroblasts
SLIT3,1.54E-248,0.814161707,Vascular smooth muscle cells / pericytes
SLK,7.50E-30,0.817823661,Podocyte
SLPI,0,2.798065804,Thin ascending loop of Henle
SLPI,1.05E-44,1.463417751,Interstitium / Fibroblasts
SMAD5,2.17E-16,0.514994244,Podocyte
SMAP2,6.54E-148,0.959885366,Macrophage
SMAP2,2.29E-136,0.796738625,Monocyte
SMARCA2,3.94E-39,0.491134093,Principal cells
SMARCA2,0.000917314,0.354741248,Podocyte
SMARCD3,4.46E-09,0.56070198,Interstitium / Fibroblasts
SMARCE1,0.461995115,0.51561012,Interstitium / Fibroblasts
SMCO4,1.54E-11,0.474630585,Thick ascending loop of Henle
SMCO4,3.33E-34,0.51002902,Macrophage
SMDT1,2.83E-11,0.300851423,Proximal tubule
SMDT1,6.21E-26,0.299122121,Intercalated cells
SMIM11,5.82E-92,0.549904658,Intercalated cells
SMIM14,0.000721985,0.519861365,Interstitium / Fibroblasts
SMIM19,6.76E-38,0.531088289,Proximal tubule
SMIM22,0,1.511009751,Principal cells
SMIM4,3.02E-33,0.255027362,Intercalated cells
SMIM4,1.76E-06,0.353049387,Thick ascending loop of Henle
SMIM4,5.34E-45,0.470390866,Connecting tubule
SMIM4,5.34E-45,0.470390866,Distal tubule
SMIM5,0,1.382510052,Principal cells
SMIM5,3.01E-129,0.507031236,Intercalated cells
SMIM5,7.20E-201,1.125323958,Connecting tubule
SMIM5,7.20E-201,1.125323958,Distal tubule
SMIM6,5.90E-63,0.428297637,Principal cells
SMIM6,0,1.284892985,Intercalated cells
SMOC2,2.89E-160,0.753293045,Interstitium / Fibroblasts
SMPDL3A,8.05E-221,0.850216624,Proximal tubule
SMS,9.77E-127,0.730149164,Proximal tubule
SMS,5.83E-05,0.319668829,Thick ascending loop of Henle
SMURF2,2.97E-12,0.475035075,Interstitium / Fibroblasts
SNAI2,3.88E-134,1.16474611,Interstitium / Fibroblasts
SNAP23,6.07E-16,0.347264297,Macrophage
SNAP23,6.84E-27,0.358258886,Monocyte
SNCA,5.36E-257,1.445847109,Podocyte
SNCG,8.64E-201,1.509452393,Mesangial cell
SNCG,1.56E-76,1.038723721,Ascending vasa recta
SNCG,8.64E-201,1.509452393,Vascular smooth muscle cells / pericytes
SNHG18,5.14E-25,0.351827518,Descending loop of Henle
SNHG7,1,0.437143872,Glomerular endothelial
SNHG7,3.94E-21,0.836464608,Descending vasa recta
SNHG7,1.55E-09,0.704028498,Ascending vasa recta
SNHG8,4.73E-43,0.526582373,Proximal tubule
SNHG9,4.35E-49,0.550093321,Principal cells
SNHG9,1.29E-16,0.352540319,Connecting tubule
SNHG9,0.500017023,0.435408763,Podocyte
SNHG9,8.16E-13,0.361238438,Thin ascending loop of Henle
SNHG9,1.29E-16,0.352540319,Distal tubule
SNORA76,1.72E-35,0.461883249,Principal cells
SNORA76,4.10E-09,0.267729832,Descending loop of Henle
SNORA76,4.31E-41,0.833258393,Thick ascending loop of Henle
SNORA76,2.74E-17,0.395308357,Connecting tubule
SNORA76,1.06E-62,0.625933216,Thin ascending loop of Henle
SNORA76,2.74E-17,0.395308357,Distal tubule
SNRNP70,1.15E-14,0.330648326,Principal cells
SNRNP70,2.40E-11,0.265575974,Connecting tubule
SNRNP70,2.40E-11,0.265575974,Distal tubule
SNRPB,3.00E-12,0.303118902,Macrophage
SNRPB2,7.28E-30,0.504362942,Proximal tubule
SNRPE,4.43E-35,0.355973741,Intercalated cells
SNRPG,3.94E-75,0.590574533,Proximal tubule
SNTB1,1.03E-259,0.493600797,Intercalated cells
SNX10,2.97E-38,0.529042755,Macrophage
SNX10,9.04E-42,0.495846768,Monocyte
SNX2,4.78E-16,0.293180902,Macrophage
SNX21,1.02E-27,0.621649836,Interstitium / Fibroblasts
SNX3,2.84E-74,0.478545163,Proximal tubule
SNX3,1,0.355875896,Interstitium / Fibroblasts
SNX5,5.23E-46,0.55943171,Proximal tubule
SOCS1,4.31E-295,1.088636621,T cells
SOCS2,1.31E-13,0.542658177,Descending vasa recta
SOCS2,3.87E-27,0.974081509,Ascending vasa recta
SOCS3,3.62E-22,0.966670337,Interstitium / Fibroblasts
SOCS3,8.59E-19,1.098509138,Ascending vasa recta
SOD1,0,1.150327031,Proximal tubule
SOD2,7.55E-06,0.529176113,Descending loop of Henle
SOD2,1.03E-33,0.64700074,Macrophage
SOD2,1,0.278920971,Thin ascending loop of Henle
SOD3,2.01E-12,0.85059435,Thick ascending loop of Henle
SOD3,9.28E-229,2.620025284,Thin ascending loop of Henle
SOD3,2.06E-219,1.635869333,Mesangial cell
SOD3,1.39E-22,0.8531401,Interstitium / Fibroblasts
SOD3,2.06E-219,1.635869333,Vascular smooth muscle cells / pericytes
SON,0.003424778,0.401968968,Podocyte
SON,0.003165177,0.331831173,Mesangial cell
SON,1.04E-17,0.676737449,Glomerular endothelial
SON,1,0.297455016,Descending vasa recta
SON,0.059460586,0.473944952,Ascending vasa recta
SON,0.003165177,0.331831173,Vascular smooth muscle cells / pericytes
SORBS2,3.37E-49,0.536112606,Descending loop of Henle
SORBS2,8.14E-55,0.953857376,Mesangial cell
SORBS2,6.22E-33,0.969215038,Glomerular endothelial
SORBS2,2.34E-29,0.877872413,Descending vasa recta
SORBS2,1.73E-22,0.92552684,Ascending vasa recta
SORBS2,8.14E-55,0.953857376,Vascular smooth muscle cells / pericytes
SORD,0,1.156091986,Proximal tubule
SORL1,1.92E-28,0.382640551,Principal cells
SORL1,3.40E-37,0.436670281,Connecting tubule
SORL1,5.79E-34,0.50817452,Monocyte
SORL1,3.40E-37,0.436670281,Distal tubule
SORT1,7.14E-32,0.659005354,Podocyte
SOST,6.23E-116,1.417738755,Podocyte
SOST,0,2.621329248,Glomerular endothelial
SOX17,0,1.558816012,Descending vasa recta
SOX18,9.78E-207,0.980726211,Descending vasa recta
SOX4,1.46E-98,0.856965122,Principal cells
SOX4,2.04E-57,0.861692421,Descending loop of Henle
SOX4,5.96E-14,0.312772228,Connecting tubule
SOX4,9.09E-80,1.111765426,Thin ascending loop of Henle
SOX4,5.96E-14,0.312772228,Distal tubule
SP100,1.39E-35,0.429773289,T cells
SP100,0.096217265,0.364274333,Descending vasa recta
SP100,0.021362173,0.442772482,Ascending vasa recta
SP110,1.19E-52,0.516179896,Macrophage
SP110,1.81E-26,0.263134907,Monocyte
SPAG9,2.65E-09,0.291435224,Descending loop of Henle
SPAG9,1,0.362205912,Interstitium / Fibroblasts
SPARC,1.00E-53,0.477074904,Descending loop of Henle
SPARC,1.58E-126,1.545983092,Podocyte
SPARC,1.01E-80,0.932889786,Mesangial cell
SPARC,8.40E-24,1.16741481,Interstitium / Fibroblasts
SPARC,0,2.323483226,Glomerular endothelial
SPARC,2.37E-33,0.526502478,Descending vasa recta
SPARC,5.51E-94,1.382929139,Ascending vasa recta
SPARC,1.01E-80,0.932889786,Vascular smooth muscle cells / pericytes
SPARCL1,1.13E-290,1.878652836,Mesangial cell
SPARCL1,4.44E-109,1.962409039,Ascending vasa recta
SPARCL1,1.13E-290,1.878652836,Vascular smooth muscle cells / pericytes
SPATA13,1.26E-12,0.660447662,Podocyte
SPATS2L,1.17E-79,0.630599781,Proximal tubule
SPATS2L,6.01E-38,0.669453044,Descending loop of Henle
SPATS2L,1.02E-11,0.587059258,Podocyte
SPCS1,0.000330644,0.254126476,Proximal tubule
SPCS1,0.012529686,0.268377224,Thick ascending loop of Henle
SPCS2,0.003542794,0.264738841,Thick ascending loop of Henle
SPCS2,3.48E-18,0.313326342,Connecting tubule
SPCS2,3.48E-18,0.313326342,Distal tubule
SPI1,0,1.931954032,Macrophage
SPI1,0,1.096469971,Monocyte
SPIN1,1.15E-24,0.343159608,Principal cells
SPIN1,3.61E-08,0.353411204,Thick ascending loop of Henle
SPIN1,9.26E-28,0.313528672,Connecting tubule
SPIN1,9.26E-28,0.313528672,Distal tubule
SPINK1,0,3.417234512,Intercalated cells
SPINT1,2.62E-75,0.589740358,Principal cells
SPINT1,4.19E-37,0.322385738,Connecting tubule
SPINT1,3.06E-41,0.462676112,Thin ascending loop of Henle
SPINT1,4.19E-37,0.322385738,Distal tubule
SPINT2,2.33E-96,0.775938514,Principal cells
SPINT2,2.19E-33,0.648403421,Descending loop of Henle
SPINT2,1.11E-51,0.367939797,Intercalated cells
SPINT2,1.68E-24,0.584009776,Thick ascending loop of Henle
SPINT2,3.75E-42,0.463801171,Connecting tubule
SPINT2,2.08E-27,0.956843327,Podocyte
SPINT2,3.26E-109,1.040231299,Thin ascending loop of Henle
SPINT2,3.75E-42,0.463801171,Distal tubule
SPN,1.32E-145,0.768338403,Macrophage
SPOCK1,0,2.028337995,Podocyte
SPOCK2,2.55E-277,0.739150905,T cells
SPOCK2,2.94E-259,2.181922303,Podocyte
SPON2,1.48E-62,0.521490826,Descending loop of Henle
SPON2,2.24E-24,0.758075634,Interstitium / Fibroblasts
SPP1,1.14E-134,0.312709615,Proximal tubule
SPP1,3.14E-86,1.555222737,Thick ascending loop of Henle
SPP1,7.41E-24,0.789974913,Connecting tubule
SPP1,1.10E-98,1.398281019,Thin ascending loop of Henle
SPP1,7.41E-24,0.789974913,Distal tubule
SPRY1,4.65E-32,0.770974208,Mesangial cell
SPRY1,0.001127322,0.814250082,Interstitium / Fibroblasts
SPRY1,1.51E-45,0.982970139,Glomerular endothelial
SPRY1,2.74E-16,0.63247006,Descending vasa recta
SPRY1,1.11E-44,1.661832865,Ascending vasa recta
SPRY1,4.65E-32,0.770974208,Vascular smooth muscle cells / pericytes
SPSB1,2.66E-17,0.671958315,Interstitium / Fibroblasts
SPSB3,1.74E-23,0.38079205,Thin ascending loop of Henle
SPTAN1,1.20E-24,0.274548023,Principal cells
SPTAN1,6.20E-06,0.252317361,Descending loop of Henle
SPTAN1,1.14E-13,0.612424098,Podocyte
SPTAN1,1.10E-18,0.340979503,Thin ascending loop of Henle
SPTAN1,3.82E-41,0.993345412,Descending vasa recta
SPTBN1,2.15E-22,0.393796104,Descending loop of Henle
SPTBN1,0.00815725,0.422760327,Interstitium / Fibroblasts
SPTBN1,1.30E-137,1.58324057,Glomerular endothelial
SPTBN1,2.08E-54,1.077339271,Descending vasa recta
SPTBN1,9.78E-65,1.394401654,Ascending vasa recta
SPTBN2,4.99E-162,0.647748253,Principal cells
SPTLC2,1.36E-54,0.259890268,Intercalated cells
SQRDL,2.43E-14,0.543512401,Podocyte
SQSTM1,5.53E-06,0.272033211,Descending loop of Henle
SQSTM1,0.746150634,0.371960435,Podocyte
SRCAP,3.14E-77,0.644002577,Thin ascending loop of Henle
SREK1,0.000315232,0.262199,Descending loop of Henle
SREK1,0.000166456,0.282900657,Thick ascending loop of Henle
SREK1,0.460539219,0.632577268,Interstitium / Fibroblasts
SRGAP1,8.91E-119,1.09403706,Podocyte
SRGAP2,1.74E-43,0.387883908,Macrophage
SRGAP2,4.96E-59,0.427953529,Monocyte
SRGAP2,1.59E-144,1.554937384,Podocyte
SRGAP2,0.018401242,0.378331373,Interstitium / Fibroblasts
SRGN,5.90E-213,1.660037188,Macrophage
SRGN,2.49E-136,1.389721677,Monocyte
SRGN,0,0.964526615,T cells
SRGN,2.98E-45,0.834581776,Descending vasa recta
SRI,1.91E-46,0.414973693,Intercalated cells
SRI,6.98E-06,0.310799966,Thick ascending loop of Henle
SRI,3.68E-18,0.297314898,Connecting tubule
SRI,3.68E-18,0.297314898,Distal tubule
SRM,0.00959433,0.558858723,Interstitium / Fibroblasts
SRP14,1,0.378425327,Mesangial cell
SRP14,4.01E-89,1.727177079,Descending vasa recta
SRP14,1,0.378425327,Vascular smooth muscle cells / pericytes
SRP9,6.75E-119,0.639374198,Proximal tubule
SRPX,0,1.881286572,Interstitium / Fibroblasts
SRPX2,0,0.570409342,Interstitium / Fibroblasts
SRRM2,1.67E-28,0.431666937,Principal cells
SRRM2,1.83E-12,0.434470592,Descending loop of Henle
SRRM2,0.003496676,0.256857893,Thick ascending loop of Henle
SRRM2,9.25E-24,0.479507013,Thin ascending loop of Henle
SRRM2,1.93E-07,0.40751033,Mesangial cell
SRRM2,1,0.259421013,Descending vasa recta
SRRM2,1.93E-07,0.40751033,Vascular smooth muscle cells / pericytes
SRSF1,2.04E-17,0.295048269,Connecting tubule
SRSF1,2.04E-17,0.295048269,Distal tubule
SRSF11,2.68E-12,0.275261676,Principal cells
SRSF11,1,0.295923373,Interstitium / Fibroblasts
SRSF2,5.62E-13,0.276017216,T cells
SRSF5,6.12E-13,0.255759615,Principal cells
SRSF5,3.86E-06,0.343971964,Thick ascending loop of Henle
SRSF5,7.39E-19,0.351707663,Connecting tubule
SRSF5,0.001136108,0.464011474,Podocyte
SRSF5,1,0.358571469,Glomerular endothelial
SRSF5,1,0.33302999,Ascending vasa recta
SRSF5,7.39E-19,0.351707663,Distal tubule
SRSF6,1.90E-17,0.363882333,Principal cells
SRSF6,9.07E-06,0.403220278,Thick ascending loop of Henle
SRSF6,4.36E-14,0.370932969,Thin ascending loop of Henle
SRSF7,1.62E-172,1.011866976,T cells
SRSF9,4.96E-19,0.388499158,Principal cells
SRSF9,1,0.270068488,Podocyte
SSB,0.001175316,0.364508078,Podocyte
SSBP2,3.43E-05,0.483793081,Interstitium / Fibroblasts
SSBP4,2.74E-07,0.416176473,Podocyte
SSFA2,4.95E-27,0.741675236,Descending vasa recta
SSPN,7.73E-54,0.553289184,Interstitium / Fibroblasts
SSR1,2.93E-19,0.275296381,Monocyte
SSR1,0.190802359,0.369762315,Podocyte
SSR2,3.31E-50,0.43940374,T cells
SSR2,1,0.387960764,Interstitium / Fibroblasts
SSR3,3.40E-05,0.257524542,Thick ascending loop of Henle
SSR3,1.31E-15,0.291429287,Monocyte
SSR3,1,0.400150264,Interstitium / Fibroblasts
SSR4,0.044339319,0.298065367,Thick ascending loop of Henle
SSR4,3.80E-08,0.278282648,Thin ascending loop of Henle
SSR4,0.00434787,0.669444325,Interstitium / Fibroblasts
SSUH2,0,1.556609487,Descending vasa recta
ST13,0,1.126089581,Proximal tubule
ST3GAL5,1.95E-25,0.344731663,Interstitium / Fibroblasts
ST3GAL6,2.30E-181,1.273446585,Podocyte
ST6GAL1,0,1.408117891,Principal cells
ST6GALNAC3,0,1.219312144,Podocyte
ST6GALNAC6,2.66E-55,0.752270805,Podocyte
STARD10,1.53E-102,0.493429841,Intercalated cells
STARD3NL,2.69E-06,0.43066026,Podocyte
STARD7,1.56E-18,0.339617316,Principal cells
STARD7,2.56E-33,0.269627535,Intercalated cells
STARD7,1.88E-21,0.2584597,Connecting tubule
STARD7,1.88E-21,0.2584597,Distal tubule
STAT1,1.69E-88,0.66930841,Principal cells
STAT1,9.79E-06,0.454432514,Podocyte
STAT3,3.34E-18,0.311771566,Principal cells
STAT3,1.43E-17,0.379989898,Thin ascending loop of Henle
STAT3,1,0.257987453,Mesangial cell
STAT3,1,0.257987453,Vascular smooth muscle cells / pericytes
STAU1,2.25E-167,0.97651398,Proximal tubule
STC1,0,2.519768873,Principal cells
STC1,1.28E-97,1.19177487,Connecting tubule
STC1,1.28E-97,1.19177487,Distal tubule
STEAP2,3.39E-20,0.613563233,Interstitium / Fibroblasts
STIM2,4.49E-90,0.62206733,Principal cells
STK17A,0,1.025049443,T cells
STK17B,1.24E-123,0.857789454,Macrophage
STK17B,3.43E-42,0.509853955,Monocyte
STK17B,1.34E-179,0.740772636,T cells
STK4,1.20E-24,0.350750011,Monocyte
STK4,6.62E-203,0.874953256,T cells
STMN1,0.001287144,0.337973536,Podocyte
STMN1,1.45E-22,0.414069243,Thin ascending loop of Henle
STMN1,1,0.392967041,Descending vasa recta
STOM,0.000317882,0.310626757,Mesangial cell
STOM,0.000304994,0.75218898,Interstitium / Fibroblasts
STOM,5.18E-41,0.975933018,Glomerular endothelial
STOM,2.83E-76,1.280683372,Descending vasa recta
STOM,1.02E-17,0.834661847,Ascending vasa recta
STOM,0.000317882,0.310626757,Vascular smooth muscle cells / pericytes
STOML2,2.11E-55,0.569807897,Proximal tubule
STRADB,5.41E-264,0.96108839,Proximal tubule
STRAP,5.21E-11,0.335683343,Proximal tubule
STUB1,0.024238118,0.263116235,Podocyte
STX7,5.96E-32,0.46448468,Proximal tubule
STXBP2,0,1.789358402,Macrophage
SUCLG1,0,2.311601512,Proximal tubule
SUCLG2,3.83E-111,0.798987164,Proximal tubule
SULF1,2.19E-249,1.036155634,Podocyte
SULF1,2.01E-87,0.721895335,Interstitium / Fibroblasts
SULF2,7.98E-124,0.946097415,Podocyte
SULT1C2,1.45E-56,0.288873949,Intercalated cells
SULT1C2,6.45E-20,0.436279817,Thick ascending loop of Henle
SULT1C2,3.27E-34,0.300251189,Connecting tubule
SULT1C2,3.27E-34,0.300251189,Distal tubule
SULT1C4,1.73E-130,0.72830427,Descending loop of Henle
SUMF2,1.28E-05,0.289744727,Descending loop of Henle
SUMF2,0.015802586,0.278061095,Thick ascending loop of Henle
SUMF2,1.46E-27,0.499677821,Thin ascending loop of Henle
SUMO1,2.68E-49,0.440108411,Proximal tubule
SUMO2,0.01639473,0.342260958,Podocyte
SUMO2,0.001365989,0.272363118,Mesangial cell
SUMO2,0.001365989,0.272363118,Vascular smooth muscle cells / pericytes
SUN2,0.002035181,0.483422799,Podocyte
SVEP1,0,1.475791192,Interstitium / Fibroblasts
SVIP,1.22E-22,0.340125292,Principal cells
SVIP,1.03E-47,0.421878377,Intercalated cells
SVIP,1.57E-06,0.324902125,Thick ascending loop of Henle
SVIP,4.17E-18,0.275161842,Connecting tubule
SVIP,4.17E-18,0.275161842,Distal tubule
SWAP70,0.025539511,0.499828222,Interstitium / Fibroblasts
SYCE1L,5.34E-89,0.848571231,Descending loop of Henle
SYF2,1,0.251412802,Mesangial cell
SYF2,1,0.251412802,Vascular smooth muscle cells / pericytes
SYNE1,3.15E-212,1.789952573,Glomerular endothelial
SYNE2,6.06E-16,0.309715412,Descending loop of Henle
SYNE2,8.49E-27,0.408370891,Thin ascending loop of Henle
SYNE2,3.77E-105,1.402059948,Glomerular endothelial
SYNE2,4.57E-12,0.69670709,Ascending vasa recta
SYNGR2,3.71E-19,0.294252877,Principal cells
SYNGR2,6.63E-16,0.371455004,Descending loop of Henle
SYNGR2,8.48E-27,0.508088532,Macrophage
SYNGR2,1.21E-33,0.482506946,Monocyte
SYNGR2,5.39E-44,0.606795474,Thin ascending loop of Henle
SYNPO,2.76E-258,1.717170632,Podocyte
SYNPO,7.09E-102,0.8748364,Descending vasa recta
SYNPO2,0,0.879046227,Mesangial cell
SYNPO2,0,0.879046227,Vascular smooth muscle cells / pericytes
SYPL1,1.88E-24,0.264968954,Intercalated cells
TACC1,3.08E-33,0.715435982,Mesangial cell
TACC1,4.43E-06,0.867863495,Interstitium / Fibroblasts
TACC1,1.26E-70,1.018122721,Glomerular endothelial
TACC1,7.36E-54,1.072445168,Descending vasa recta
TACC1,4.00E-65,1.296665698,Ascending vasa recta
TACC1,3.08E-33,0.715435982,Vascular smooth muscle cells / pericytes
TACSTD2,3.17E-250,1.334525009,Principal cells
TACSTD2,3.44E-149,0.964589093,Connecting tubule
TACSTD2,3.05E-197,1.51067231,Thin ascending loop of Henle
TACSTD2,3.44E-149,0.964589093,Distal tubule
TAF1D,1,0.398653887,Interstitium / Fibroblasts
TAF7,5.29E-32,0.405405151,T cells
TAF7,0.000131081,0.411454086,Podocyte
TAF7,1,0.26348465,Mesangial cell
TAF7,1,0.26348465,Vascular smooth muscle cells / pericytes
TAF9,0.004405832,0.295160703,Proximal tubule
TAGAP,0,0.882140312,T cells
TAGLN,0,3.974861364,Mesangial cell
TAGLN,4.19E-58,1.233564556,Interstitium / Fibroblasts
TAGLN,0,3.974861364,Vascular smooth muscle cells / pericytes
TAGLN2,0.001522072,0.381313224,Podocyte
TAGLN2,1,0.286653177,Mesangial cell
TAGLN2,1,0.52250824,Interstitium / Fibroblasts
TAGLN2,9.49E-14,0.574461704,Glomerular endothelial
TAGLN2,1.16E-45,1.141310923,Descending vasa recta
TAGLN2,5.55E-09,0.694693933,Ascending vasa recta
TAGLN2,1,0.286653177,Vascular smooth muscle cells / pericytes
TALDO1,0.157083218,0.271479329,Proximal tubule
TALDO1,2.64E-15,0.369664365,Macrophage
TAOK3,1.33E-11,0.28130152,Macrophage
TAOK3,0.506249736,0.464042976,Interstitium / Fibroblasts
TAPBP,2.34E-14,0.46858514,Descending loop of Henle
TAPBP,0.001263383,0.313339153,Podocyte
TAPBP,3.27E-24,0.468301257,Thin ascending loop of Henle
TAX1BP3,1.37E-16,0.323369543,Principal cells
TAX1BP3,9.58E-24,0.424256371,Descending loop of Henle
TAX1BP3,3.50E-15,0.306901895,Thin ascending loop of Henle
TAX1BP3,0.020489188,0.59254563,Interstitium / Fibroblasts
TAX1BP3,2.03E-05,0.466292204,Descending vasa recta
TBC1D1,7.31E-83,0.469471395,Intercalated cells
TBC1D1,2.38E-19,0.773015802,Mesangial cell
TBC1D1,2.38E-19,0.773015802,Vascular smooth muscle cells / pericytes
TBC1D10C,0,0.914719812,T cells
TBC1D12,4.71E-15,0.379943262,Interstitium / Fibroblasts
TBC1D14,1.41E-196,0.561121222,Intercalated cells
TBC1D4,9.09E-94,0.34462548,Intercalated cells
TBC1D4,1.94E-66,0.779140914,Thick ascending loop of Henle
TBC1D9,5.44E-91,0.723129433,Principal cells
TBC1D9,6.54E-89,0.622820319,Connecting tubule
TBC1D9,6.54E-89,0.622820319,Distal tubule
TBCA,3.01E-91,0.550305998,Proximal tubule
TBCB,0.885427522,0.303073189,Podocyte
TBL1XR1,3.84E-06,0.275600472,Thin ascending loop of Henle
TBX2,1.37E-214,0.939636285,Principal cells
TBX2,1.33E-102,0.673543746,Connecting tubule
TBX2,4.97E-41,0.849362203,Mesangial cell
TBX2,4.97E-41,0.849362203,Vascular smooth muscle cells / pericytes
TBX2,1.33E-102,0.673543746,Distal tubule
TBXAS1,4.75E-147,0.743580018,Macrophage
TBXAS1,1.58E-191,0.799806376,Monocyte
TCEA2,0.045170521,0.343455748,Podocyte
TCEA2,1,0.545124399,Interstitium / Fibroblasts
TCEAL2,3.78E-77,1.072655195,Podocyte
TCEAL3,6.44E-37,0.382918901,Principal cells
TCEAL3,1.81E-19,0.665676693,Podocyte
TCEAL3,2.76E-10,0.411394476,Mesangial cell
TCEAL3,2.76E-10,0.411394476,Vascular smooth muscle cells / pericytes
TCEAL4,5.81E-19,0.322666879,Principal cells
TCEAL4,6.43E-18,0.302485718,Connecting tubule
TCEAL4,1,0.28607391,Podocyte
TCEAL4,0.03211158,0.260373319,Mesangial cell
TCEAL4,0.03211158,0.260373319,Vascular smooth muscle cells / pericytes
TCEAL4,6.43E-18,0.302485718,Distal tubule
TCEAL7,1.96E-61,0.59276638,Interstitium / Fibroblasts
TCEAL8,1.47E-07,0.297538632,Proximal tubule
TCEAL8,0.58018554,0.398723949,Podocyte
TCEAL8,0.146415769,0.302384746,Mesangial cell
TCEAL8,0.146415769,0.302384746,Vascular smooth muscle cells / pericytes
TCEB2,2.15E-27,0.30396235,Proximal tubule
TCEB2,0.013954371,0.323093215,Podocyte
TCF21,0,2.288593331,Podocyte
TCF25,7.20E-08,0.278056228,Thin ascending loop of Henle
TCF25,1,0.420730809,Ascending vasa recta
TCF4,2.42E-06,0.419075284,Interstitium / Fibroblasts
TCF4,5.93E-105,1.023445544,Glomerular endothelial
TCF4,4.99E-61,0.964232196,Descending vasa recta
TCF4,1.90E-87,1.32029729,Ascending vasa recta
TCF7L2,2.15E-67,0.662145913,Macrophage
TCF7L2,0.001573457,0.320532845,Interstitium / Fibroblasts
TCIRG1,7.71E-114,0.803632673,Macrophage
TCTN1,0.001075583,0.450104452,Interstitium / Fibroblasts
TDP2,3.22E-200,0.888155647,Proximal tubule
TEAD1,3.09E-17,0.556280578,Podocyte
TEK,0,1.525674112,Glomerular endothelial
TEK,3.03E-102,0.774471253,Descending vasa recta
TEK,2.11E-110,1.165494801,Ascending vasa recta
TENC1,2.20E-54,0.813504492,Podocyte
TENC1,9.96E-41,0.682665631,Mesangial cell
TENC1,5.98E-79,1.033255989,Glomerular endothelial
TENC1,5.58E-43,0.92339808,Descending vasa recta
TENC1,1.26E-19,0.70835556,Ascending vasa recta
TENC1,9.96E-41,0.682665631,Vascular smooth muscle cells / pericytes
TERF2IP,5.57E-28,0.400796177,T cells
TERF2IP,0.030265217,0.371095399,Podocyte
TESC,3.98E-161,0.832669643,Macrophage
TEX264,6.47E-05,0.319451435,Thick ascending loop of Henle
