gene symbol,p_val_adj,avg_logFC,cell type
PALLD,6.48E-28,0.503683,Mesangial cell
PALLD,0.019936,0.376035,Vascular smooth muscle cells / pericytes
PARM1,3.32E-61,0.902741,Vascular smooth muscle cells / pericytes
PBX1,4.40E-08,0.624721,Vascular smooth muscle cells / pericytes
PCAT19,5.27E-13,0.567881,Vascular smooth muscle cells / pericytes
PCDH17,1.18E-36,0.791545,Vascular smooth muscle cells / pericytes
PCDH9,0.000529,0.3815,Vascular smooth muscle cells / pericytes
PCOLCE,0,0.983885,Mesangial cell
PCSK7,1,0.292831,Vascular smooth muscle cells / pericytes
PDAP1,2.44E-18,0.323892,Mesangial cell
PDCD5,9.35E-23,0.399959,Mesangial cell
PDGFRB,5.22E-55,0.901361,Vascular smooth muscle cells / pericytes
PDIA4,3.13E-16,0.368659,Mesangial cell
PDIA6,1.25E-11,0.351428,Mesangial cell
PDLIM1,0.000394,0.326663,Vascular smooth muscle cells / pericytes
PDLIM3,8.49E-99,0.591101,Mesangial cell
PDLIM4,8.22E-21,0.319718,Mesangial cell
PDLIM5,2.07E-15,0.357905,Mesangial cell
PDLIM7,1.19E-53,0.541673,Mesangial cell
PDS5B,6.02E-10,0.521593,Vascular smooth muscle cells / pericytes
PECAM1,9.73E-10,0.536149,Vascular smooth muscle cells / pericytes
PFDN2,4.02E-06,0.254791,Mesangial cell
PFN1,2.05E-53,0.652533,Mesangial cell
PGAM1,6.22E-16,0.365301,Mesangial cell
PHACTR2,0.000286,0.404987,Vascular smooth muscle cells / pericytes
PHLDA1,3.15E-65,0.709544,Mesangial cell
PHLDA1,1.05E-24,0.981088,Vascular smooth muscle cells / pericytes
PHLDA2,4.18E-185,1.054508,Mesangial cell
PICALM,1,0.350144,Vascular smooth muscle cells / pericytes
PIK3C2A,1,0.274116,Vascular smooth muscle cells / pericytes
PIK3R3,4.58E-22,0.584142,Vascular smooth muscle cells / pericytes
PIN1,1,0.256565,Vascular smooth muscle cells / pericytes
PIP4K2A,0.014241,0.326262,Vascular smooth muscle cells / pericytes
PITPNB,0.042745,0.335081,Vascular smooth muscle cells / pericytes
PJA2,1,0.290685,Vascular smooth muscle cells / pericytes
PKIG,1,0.289609,Vascular smooth muscle cells / pericytes
PKM,5.98E-38,0.614703,Mesangial cell
PLAC9,0,1.255963,Mesangial cell
PLAC9,8.53E-45,1.011233,Vascular smooth muscle cells / pericytes
PLAT,1.24E-59,0.584761,Mesangial cell
PLAT,5.70E-13,0.946563,Vascular smooth muscle cells / pericytes
PLAUR,1.21E-35,0.350875,Mesangial cell
PLEC,3.38E-24,0.378478,Mesangial cell
PLIN3,2.65E-41,0.384286,Mesangial cell
PLK2,9.56E-05,0.382053,Vascular smooth muscle cells / pericytes
PLN,5.34E-91,1.337052,Vascular smooth muscle cells / pericytes
PLOD1,8.12E-64,0.493418,Mesangial cell
PLOD2,3.64E-107,1.096395,Mesangial cell
PLP2,2.44E-12,0.281204,Mesangial cell
PLPP1,2.96E-38,1.375909,Vascular smooth muscle cells / pericytes
PLPP3,0.001026,0.871404,Vascular smooth muscle cells / pericytes
PLS3,7.88E-18,0.395676,Mesangial cell
PLS3,8.15E-05,0.408189,Vascular smooth muscle cells / pericytes
PLVAP,1.38E-10,0.62954,Vascular smooth muscle cells / pericytes
PLXND1,0.000835,0.356868,Vascular smooth muscle cells / pericytes
POLR2J3,1,0.298406,Vascular smooth muscle cells / pericytes
POLR2L,7.81E-31,0.48726,Mesangial cell
POMP,3.66E-30,0.451179,Mesangial cell
POSTN,5.20E-195,1.504629,Mesangial cell
PPIB,4.58E-39,0.709401,Mesangial cell
PPIC,3.39E-24,0.492964,Mesangial cell
PPIG,1,0.319562,Vascular smooth muscle cells / pericytes
PPP1CB,1,0.327887,Vascular smooth muscle cells / pericytes
PPP1R12A,0.000241,0.500294,Vascular smooth muscle cells / pericytes
PPP1R12B,2.18E-14,0.816736,Vascular smooth muscle cells / pericytes
PPP1R14A,3.78E-29,0.698361,Vascular smooth muscle cells / pericytes
PPP1R14B,1.27E-31,0.422998,Mesangial cell
PPP2R2A,1,0.290033,Vascular smooth muscle cells / pericytes
PRDX4,6.84E-13,0.344192,Mesangial cell
PRELID1,1.35E-08,0.302444,Mesangial cell
PRKAR2A,1,0.401826,Vascular smooth muscle cells / pericytes
PRKCDBP,2.14E-70,0.806375,Mesangial cell
PRKCDBP,0.000104,0.479471,Vascular smooth muscle cells / pericytes
PRMT1,0.000285,0.409279,Vascular smooth muscle cells / pericytes
PRNP,1.97E-12,0.309667,Mesangial cell
PRRX1,0,0.558082,Mesangial cell
PRSS23,9.86E-93,0.869024,Mesangial cell
PSMA7,2.70E-30,0.53399,Mesangial cell
PSMB3,0.000691,0.267846,Mesangial cell
PSMB5,7.29E-16,0.348715,Mesangial cell
PSMB9,7.39E-15,0.35379,Mesangial cell
PSMC1,1.46E-08,0.26864,Mesangial cell
PSMC3,1.95E-11,0.323529,Mesangial cell
PSMD7,1.19E-10,0.30069,Mesangial cell
PSMD8,4.50E-12,0.286782,Mesangial cell
PSME2,8.67E-13,0.423426,Mesangial cell
PTEN,0.020291,0.473045,Vascular smooth muscle cells / pericytes
PTGS2,1.82E-59,0.72273,Mesangial cell
PTK2,1,0.297725,Vascular smooth muscle cells / pericytes
PTMA,3.38E-13,0.392378,Vascular smooth muscle cells / pericytes
PTMS,9.64E-33,0.518836,Mesangial cell
PTN,6.36E-21,0.404661,Mesangial cell
PTN,1,0.673145,Vascular smooth muscle cells / pericytes
PTPN12,2.04E-09,0.557869,Vascular smooth muscle cells / pericytes
PTPRB,1.85E-30,0.887889,Vascular smooth muscle cells / pericytes
PTPRG,8.35E-22,0.806969,Vascular smooth muscle cells / pericytes
PTPRK,0.000297,0.337103,Vascular smooth muscle cells / pericytes
PTPRM,0.00027,0.380584,Vascular smooth muscle cells / pericytes
PTRF,1.90E-78,0.851278,Mesangial cell
PTRF,2.61E-13,0.713961,Vascular smooth muscle cells / pericytes
PTTG1,7.81E-99,0.760607,Mesangial cell
PTX3,1.27E-291,1.150601,Mesangial cell
QSOX1,2.31E-43,0.470089,Mesangial cell
RAB31,1.72E-09,0.281182,Mesangial cell
RAB31,0.272373,0.363401,Vascular smooth muscle cells / pericytes
RAB32,1.38E-14,0.261007,Mesangial cell
RAB34,2.87E-16,0.263586,Mesangial cell
RABAC1,8.33E-14,0.364524,Mesangial cell
RABAC1,1,0.259495,Vascular smooth muscle cells / pericytes
RABGAP1,0.00356,0.358839,Vascular smooth muscle cells / pericytes
RAC1,0.144464,0.32089,Vascular smooth muscle cells / pericytes
RAMP2,6.05E-21,0.875886,Vascular smooth muscle cells / pericytes
RAMP3,0.029018,0.595192,Vascular smooth muscle cells / pericytes
RAN,2.51E-20,0.461743,Mesangial cell
RANBP1,9.83E-27,0.525387,Mesangial cell
RAP1B,1,0.304922,Vascular smooth muscle cells / pericytes
RAPGEF4,2.78E-15,0.44048,Vascular smooth muscle cells / pericytes
RAPGEF5,5.24E-27,0.645637,Vascular smooth muscle cells / pericytes
RASAL2,0.594791,0.267085,Vascular smooth muscle cells / pericytes
RBFOX2,0.02293,0.334184,Vascular smooth muscle cells / pericytes
RBM26,1,0.396054,Vascular smooth muscle cells / pericytes
RBM3,2.82E-10,0.316101,Mesangial cell
RBM39,0.026285,0.377804,Vascular smooth muscle cells / pericytes
RBM5,1,0.273409,Vascular smooth muscle cells / pericytes
RBMS1,1,0.309784,Vascular smooth muscle cells / pericytes
RBMS3,6.45E-20,0.683875,Vascular smooth muscle cells / pericytes
RBP7,4.23E-50,1.39028,Vascular smooth muscle cells / pericytes
RCN1,9.29E-66,0.679817,Mesangial cell
RCN3,0,0.772846,Mesangial cell
REEP3,1,0.275942,Vascular smooth muscle cells / pericytes
RERGL,1.25E-120,1.814129,Vascular smooth muscle cells / pericytes
REXO2,7.77E-32,0.532395,Mesangial cell
RGCC,1.94E-24,1.226967,Vascular smooth muscle cells / pericytes
RGS16,2.67E-21,0.681456,Vascular smooth muscle cells / pericytes
RGS4,2.65E-168,0.635078,Mesangial cell
RGS5,1.64E-221,3.080192,Vascular smooth muscle cells / pericytes
RHOA,1.27E-12,0.315019,Mesangial cell
RHOB,3.72E-09,0.61116,Vascular smooth muscle cells / pericytes
RHOC,7.20E-36,0.602825,Mesangial cell
RNASE1,4.62E-10,0.630747,Vascular smooth muscle cells / pericytes
RND3,1.34E-59,0.687987,Mesangial cell
RND3,0.000363,0.547309,Vascular smooth muscle cells / pericytes
RNH1,1.82E-09,0.287623,Mesangial cell
ROBO4,6.40E-07,0.393128,Vascular smooth muscle cells / pericytes
ROCK1,0.000539,0.451689,Vascular smooth muscle cells / pericytes
ROCK2,0.814671,0.289238,Vascular smooth muscle cells / pericytes
ROMO1,2.88E-10,0.275477,Mesangial cell
RP11-382A20.3,0.000216,0.360365,Vascular smooth muscle cells / pericytes
RPL10A,1.75E-15,0.289167,Mesangial cell
RPL12,7.70E-27,0.339562,Mesangial cell
RPL13,2.15E-23,0.271668,Mesangial cell
RPL18,4.50E-16,0.297259,Mesangial cell
RPL18A,8.99E-29,0.363755,Mesangial cell
RPL19,1.42E-16,0.273355,Mesangial cell
RPL22L1,1.87E-80,1.04834,Mesangial cell
RPL23A,1.39E-22,0.301199,Mesangial cell
RPL27,4.47E-38,0.456478,Mesangial cell
RPL27A,6.39E-23,0.321633,Mesangial cell
RPL28,3.02E-21,0.311106,Mesangial cell
RPL35,1.04E-38,0.413941,Mesangial cell
RPL36,2.85E-37,0.388961,Mesangial cell
RPL36A,2.72E-07,0.250608,Mesangial cell
RPL37,4.45E-13,0.299877,Mesangial cell
RPL37A,1.54E-36,0.41643,Mesangial cell
RPL38,7.04E-15,0.274314,Mesangial cell
RPL7A,9.15E-14,0.31554,Mesangial cell
RPL8,5.50E-11,0.26899,Mesangial cell
RPLP0,3.20E-35,0.522697,Mesangial cell
RPLP1,6.37E-48,0.447526,Mesangial cell
RPLP2,5.93E-23,0.314855,Mesangial cell
RPS10,1.29E-35,0.566971,Mesangial cell
RPS15,3.12E-22,0.260266,Mesangial cell
RPS16,3.81E-18,0.328259,Mesangial cell
RPS17,2.93E-20,0.322026,Mesangial cell
RPS18,5.06E-26,0.303803,Mesangial cell
RPS19,2.10E-26,0.331323,Mesangial cell
RPS2,1.04E-41,0.585316,Mesangial cell
RPS21,6.70E-18,0.352563,Mesangial cell
RPS27L,1.74E-29,0.516017,Mesangial cell
RPS3,3.67E-14,0.276954,Mesangial cell
RPS5,3.47E-19,0.306655,Mesangial cell
RPS7,1.41E-11,0.269569,Mesangial cell
RPSA,1.61E-20,0.434814,Mesangial cell
RRAS,2.60E-15,0.253235,Mesangial cell
RRBP1,1.00E-36,0.555146,Mesangial cell
RSRP1,1,0.31053,Vascular smooth muscle cells / pericytes
RSU1,3.05E-14,0.268172,Mesangial cell
RUNX1,1.87E-33,0.346815,Mesangial cell
RUNX1T1,1.23E-18,0.541629,Vascular smooth muscle cells / pericytes
RYK,1,0.351407,Vascular smooth muscle cells / pericytes
S100A10,1.21E-27,0.523905,Mesangial cell
S100A11,2.72E-41,0.550256,Mesangial cell
S100A13,1.85E-17,0.411501,Mesangial cell
S100A16,2.35E-29,0.539031,Mesangial cell
S100A4,0.034,0.656306,Mesangial cell
S100A6,3.55E-51,0.81982,Mesangial cell
S1PR1,1.25E-21,0.809376,Vascular smooth muscle cells / pericytes
SAP18,1,0.302274,Vascular smooth muscle cells / pericytes
SARS,9.67E-11,0.304437,Mesangial cell
SDC2,6.30E-05,0.257924,Mesangial cell
SDF2L1,3.36E-10,0.267035,Mesangial cell
SDPR,5.31E-14,0.936033,Vascular smooth muscle cells / pericytes
SEC14L1,3.29E-11,0.817273,Vascular smooth muscle cells / pericytes
SEC22B,1.09E-11,0.294254,Mesangial cell
SEC23A,1.01E-21,0.327728,Mesangial cell
SEC24D,3.23E-34,0.375426,Mesangial cell
SEC31A,1.59E-05,0.265583,Mesangial cell
SEC61A1,2.08E-15,0.25641,Mesangial cell
SEC61B,3.99E-24,0.490576,Mesangial cell
SEC61G,3.45E-62,0.723631,Mesangial cell
SELM,7.32E-58,0.747841,Mesangial cell
SELM,0.008092,0.443165,Vascular smooth muscle cells / pericytes
SEMA3C,2.95E-46,0.427273,Mesangial cell
SEPW1,4.62E-05,0.495581,Vascular smooth muscle cells / pericytes
SERBP1,3.79E-12,0.343807,Mesangial cell
SERF2,2.54E-24,0.377651,Mesangial cell
SERINC3,1,0.266764,Vascular smooth muscle cells / pericytes
SERP1,2.32E-05,0.2605,Mesangial cell
SERPINB6,1,0.313209,Vascular smooth muscle cells / pericytes
SERPINE1,0,1.417309,Mesangial cell
SERPINE2,4.99E-226,1.939188,Mesangial cell
SERPINE2,0.070241,0.563076,Vascular smooth muscle cells / pericytes
SERPINH1,1.87E-100,0.818579,Mesangial cell
SERPINH1,0.01001,0.312077,Vascular smooth muscle cells / pericytes
SERTAD1,2.87E-08,0.538215,Vascular smooth muscle cells / pericytes
SF1,1,0.276194,Vascular smooth muscle cells / pericytes
SH3BGRL,1,0.340091,Vascular smooth muscle cells / pericytes
SH3BGRL3,9.14E-94,0.996853,Mesangial cell
SH3BP5,1,0.371569,Vascular smooth muscle cells / pericytes
SH3GLB1,1,0.253722,Vascular smooth muscle cells / pericytes
SHFM1,1.41E-07,0.264092,Mesangial cell
SHFM1,1,0.256029,Vascular smooth muscle cells / pericytes
SIVA1,1.14E-07,0.2707,Mesangial cell
SLC14A1,2.14E-41,0.795606,Vascular smooth muscle cells / pericytes
SLC16A3,1.67E-40,0.391546,Mesangial cell
SLC20A1,1.76E-14,0.420037,Mesangial cell
SLC2A3,4.85E-15,0.82727,Vascular smooth muscle cells / pericytes
SLC38A2,0.006285,0.407247,Vascular smooth muscle cells / pericytes
SLC6A6,1,0.515635,Vascular smooth muscle cells / pericytes
SLC7A2,3.41E-55,0.832204,Vascular smooth muscle cells / pericytes
SLC9A3R2,4.69E-26,1.15308,Vascular smooth muscle cells / pericytes
SLCO2A1,3.07E-10,0.619451,Vascular smooth muscle cells / pericytes
SLCO3A1,9.35E-11,0.559031,Vascular smooth muscle cells / pericytes
SLFN5,0.311747,0.376161,Vascular smooth muscle cells / pericytes
SLIRP,5.57E-06,0.27396,Mesangial cell
SLIT3,6.99E-95,0.833389,Vascular smooth muscle cells / pericytes
SMAD5,0.248522,0.323875,Vascular smooth muscle cells / pericytes
SMARCA2,1,0.27981,Vascular smooth muscle cells / pericytes
SMC4,8.42E-20,0.254565,Mesangial cell
SMIM14,5.35E-09,0.349338,Mesangial cell
SNCG,1.22E-05,0.498308,Vascular smooth muscle cells / pericytes
SNHG7,0.897864,0.317894,Vascular smooth muscle cells / pericytes
SNRK,0.00014,0.392821,Vascular smooth muscle cells / pericytes
SNRPD1,1.12E-13,0.351903,Mesangial cell
SNRPD2,2.47E-08,0.314069,Mesangial cell
SNRPF,2.69E-08,0.265829,Mesangial cell
SNRPG,6.12E-09,0.303739,Mesangial cell
SOCS2,1.16E-15,0.523674,Vascular smooth muscle cells / pericytes
SOCS3,0.764914,0.441592,Vascular smooth muscle cells / pericytes
SORBS2,0.000178,0.473838,Vascular smooth muscle cells / pericytes
SOX17,1.37E-37,0.562631,Vascular smooth muscle cells / pericytes
SPARC,1.91E-92,1.144332,Mesangial cell
SPARC,5.62E-15,0.914918,Vascular smooth muscle cells / pericytes
SPARCL1,4.44E-30,0.977277,Vascular smooth muscle cells / pericytes
SPOP,0.710358,0.339203,Vascular smooth muscle cells / pericytes
SPRY1,2.29E-33,1.167014,Vascular smooth muscle cells / pericytes
SPTBN1,1.93E-13,0.763109,Vascular smooth muscle cells / pericytes
SRGN,6.39E-38,0.485674,Mesangial cell
SRGN,0.404923,0.305125,Vascular smooth muscle cells / pericytes
SRM,3.83E-60,0.586232,Mesangial cell
SRP14,7.79E-09,0.744082,Vascular smooth muscle cells / pericytes
SRSF3,1,0.25172,Vascular smooth muscle cells / pericytes
SRSF6,0.771578,0.342117,Vascular smooth muscle cells / pericytes
SRSF7,0.713314,0.422332,Vascular smooth muscle cells / pericytes
SSBP3,1,0.346528,Vascular smooth muscle cells / pericytes
SSR2,2.00E-10,0.338495,Mesangial cell
SSR3,2.26E-17,0.425362,Mesangial cell
STAT3,0.053632,0.443711,Vascular smooth muscle cells / pericytes
STEAP1,4.74E-198,0.585566,Mesangial cell
STEAP4,8.50E-218,0.879999,Mesangial cell
STK38L,1.73E-28,0.460785,Mesangial cell
STOM,3.54E-13,0.662634,Vascular smooth muscle cells / pericytes
STRA13,2.14E-08,0.265118,Mesangial cell
SULF1,0,1.537554,Mesangial cell
SUN1,1,0.334135,Vascular smooth muscle cells / pericytes
SURF4,2.24E-13,0.252577,Mesangial cell
SWAP70,2.31E-08,0.452251,Vascular smooth muscle cells / pericytes
SYNPO2,1.04E-78,0.938015,Vascular smooth muscle cells / pericytes
TACC1,1.64E-29,0.970635,Vascular smooth muscle cells / pericytes
TAGLN,0,2.243729,Mesangial cell
TAGLN,3.04E-44,1.28244,Vascular smooth muscle cells / pericytes
TAGLN2,9.90E-19,0.440995,Mesangial cell
TAGLN2,1,0.327957,Vascular smooth muscle cells / pericytes
TANC1,1,0.313796,Vascular smooth muscle cells / pericytes
TARS,1.04E-23,0.28404,Mesangial cell
TBX2,9.23E-15,0.584412,Vascular smooth muscle cells / pericytes
TCEA2,0.578915,0.312067,Vascular smooth muscle cells / pericytes
TCEAL1,0.004042,0.320683,Vascular smooth muscle cells / pericytes
TCEB1,3.53E-10,0.30969,Mesangial cell
TCF4,6.73E-26,1.101269,Vascular smooth muscle cells / pericytes
TEK,1.46E-20,0.55981,Vascular smooth muscle cells / pericytes
TFPI,2.63E-05,0.258979,Mesangial cell
TFPI2,3.80E-263,2.494666,Mesangial cell
TGFBI,3.65E-54,0.521222,Mesangial cell
TGFBR2,9.23E-13,0.877061,Vascular smooth muscle cells / pericytes
TGM2,1.75E-93,1.033731,Mesangial cell
THBD,1.12E-08,0.726017,Vascular smooth muscle cells / pericytes
THBS1,5.33E-33,0.707027,Mesangial cell
THBS2,0,1.487432,Mesangial cell
THOC2,1,0.330032,Vascular smooth muscle cells / pericytes
THY1,1.97E-95,0.761736,Mesangial cell
TIMM10,1.17E-15,0.315564,Mesangial cell
TIMP1,2.43E-201,3.035345,Mesangial cell
TIMP2,9.80E-36,0.534865,Mesangial cell
TIMP2,6.65E-16,0.774515,Vascular smooth muscle cells / pericytes
TIMP3,1.18E-31,0.672344,Mesangial cell
TIMP3,3.11E-62,1.930976,Vascular smooth muscle cells / pericytes
TINAGL1,5.10E-15,0.63787,Vascular smooth muscle cells / pericytes
TJP1,1,0.263256,Vascular smooth muscle cells / pericytes
TLN1,1.93E-11,0.289165,Mesangial cell
TLN1,0.515822,0.349393,Vascular smooth muscle cells / pericytes
TM4SF1,1.03E-32,1.287929,Vascular smooth muscle cells / pericytes
TM4SF18,0.005715,0.373402,Vascular smooth muscle cells / pericytes
TMED2,8.70E-15,0.332569,Mesangial cell
TMED3,7.43E-15,0.287154,Mesangial cell
TMED9,2.38E-14,0.331183,Mesangial cell
TMEM167A,4.13E-33,0.534223,Mesangial cell
TMEM204,2.40E-18,0.504445,Vascular smooth muscle cells / pericytes
TMEM47,4.06E-13,0.64889,Vascular smooth muscle cells / pericytes
TMEM50A,0.547117,0.343891,Vascular smooth muscle cells / pericytes
TMEM88,2.76E-10,0.610139,Vascular smooth muscle cells / pericytes
TMSB10,1.36E-48,0.519129,Mesangial cell
TMSB4X,2.89E-44,0.477286,Mesangial cell
TMSB4X,2.21E-09,0.470176,Vascular smooth muscle cells / pericytes
TMTC1,3.29E-31,0.743149,Vascular smooth muscle cells / pericytes
TNC,1.15E-95,1.040556,Mesangial cell
TNFAIP6,1.52E-185,0.672206,Mesangial cell
TNFRSF11B,1.31E-15,0.679125,Mesangial cell
TNFRSF12A,2.11E-19,0.339788,Mesangial cell
TNS1,3.55E-13,0.6707,Vascular smooth muscle cells / pericytes
TNS2,4.35E-17,0.520258,Vascular smooth muscle cells / pericytes
TOB1,1,0.326746,Vascular smooth muscle cells / pericytes
TOMM5,7.29E-16,0.308899,Mesangial cell
TPI1,2.72E-19,0.470447,Mesangial cell
TPM1,1.44E-62,0.798047,Mesangial cell
TPM1,1.88E-06,0.46998,Vascular smooth muscle cells / pericytes
TPM2,0,2.056755,Mesangial cell
TPM2,3.96E-43,0.922374,Vascular smooth muscle cells / pericytes
TPM3,8.65E-09,0.262781,Mesangial cell
TPM4,3.89E-129,1.141373,Mesangial cell
TPM4,3.35E-09,0.613933,Vascular smooth muscle cells / pericytes
TRA2B,0.00029,0.460146,Vascular smooth muscle cells / pericytes
TRIB2,0.004372,0.390461,Vascular smooth muscle cells / pericytes
TROVE2,1,0.270031,Vascular smooth muscle cells / pericytes
TSC22D1,8.71E-19,1.016834,Vascular smooth muscle cells / pericytes
TSC22D3,0.0425,0.305518,Vascular smooth muscle cells / pericytes
TSPAN14,0.109957,0.320769,Vascular smooth muscle cells / pericytes
TSPAN7,0.047055,0.336196,Vascular smooth muscle cells / pericytes
TSPO,2.15E-34,0.599267,Mesangial cell
TUBA1A,5.04E-12,0.303219,Mesangial cell
TUBA1B,1.34E-42,0.931804,Mesangial cell
TUBA1C,1.73E-31,0.532238,Mesangial cell
TUBB,9.23E-37,0.768425,Mesangial cell
TUBB4B,3.09E-10,0.390259,Mesangial cell
TUBB6,1.78E-58,0.516623,Mesangial cell
TXN,1.15E-23,0.447983,Mesangial cell
TXNDC17,1.24E-09,0.307063,Mesangial cell
TXNIP,0.037342,0.459589,Vascular smooth muscle cells / pericytes
TXNL4A,2.13E-10,0.258076,Mesangial cell
UACA,1,0.317249,Vascular smooth muscle cells / pericytes
UAP1,7.04E-40,0.48318,Mesangial cell
UBA2,4.17E-13,0.610305,Vascular smooth muscle cells / pericytes
UBA52,9.79E-21,0.308316,Mesangial cell
UBE2S,1,0.266416,Vascular smooth muscle cells / pericytes
UBXN1,1,0.257944,Vascular smooth muscle cells / pericytes
UCHL1,2.13E-18,0.323479,Mesangial cell
UFM1,1.17E-08,0.281141,Mesangial cell
UGDH,3.33E-90,0.823036,Mesangial cell
UGP2,1.41E-05,0.293169,Mesangial cell
UTRN,3.09E-21,0.947987,Vascular smooth muscle cells / pericytes
VAMP2,1.95E-05,0.543312,Vascular smooth muscle cells / pericytes
VAMP5,1.21E-22,0.369697,Mesangial cell
VAMP5,0.21738,0.289064,Vascular smooth muscle cells / pericytes
VCAN,3.15E-196,1.394333,Mesangial cell
VCL,3.43E-15,0.339292,Mesangial cell
VCL,0.008685,0.485161,Vascular smooth muscle cells / pericytes
VEGFC,2.47E-128,0.494166,Mesangial cell
VIM,2.83E-110,1.051543,Mesangial cell
VIM,2.29E-05,0.417859,Vascular smooth muscle cells / pericytes
VIMP,1.70E-10,0.331242,Mesangial cell
WARS,1.46E-24,0.544139,Mesangial cell
WASF2,1,0.397312,Vascular smooth muscle cells / pericytes
WBP5,9.27E-11,0.294288,Mesangial cell
WDR1,1.46E-14,0.344905,Mesangial cell
WDR1,1,0.277835,Vascular smooth muscle cells / pericytes
WWC3,3.39E-09,0.420373,Vascular smooth muscle cells / pericytes
WWTR1,0.000149,0.436733,Vascular smooth muscle cells / pericytes
YBX1,7.06E-18,0.349107,Mesangial cell
YIF1A,1.67E-11,0.287074,Mesangial cell
YTHDC1,1,0.33162,Vascular smooth muscle cells / pericytes
YWHAB,0.035461,0.362434,Vascular smooth muscle cells / pericytes
YWHAG,1,0.306912,Vascular smooth muscle cells / pericytes
YWHAQ,3.00E-09,0.315599,Mesangial cell
ZBTB16,1.45E-11,0.586571,Vascular smooth muscle cells / pericytes
ZEB1,4.13E-09,0.525992,Vascular smooth muscle cells / pericytes
ZEB2,7.61E-13,0.623799,Vascular smooth muscle cells / pericytes
ZFAND5,1,0.278762,Vascular smooth muscle cells / pericytes
ZFHX3,2.14E-11,0.73325,Vascular smooth muscle cells / pericytes
ZFP36,6.17E-10,0.696174,Vascular smooth muscle cells / pericytes
ZYX,6.70E-14,0.282219,Mesangial cell
